name,manufacturer,tdp,cores,frequency,total_die_size,gwp_embedded,gwp_use,gwp_total,pe_embedded,pe_use,pe_total,adp_embedded,adp_use,adp_total
AMD Ryzen 7 3780U,AMD,15.0,4.0,2.3,210.0,12.7,150.0,162.7,200.0,10000.0,10200.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 3800X,AMD,105.0,8.0,3.9,198.0,16.0,1000.0,1016.0,240.0,40000.0,40240.0,0.0204,0.00018,0.02058
AMD Ryzen 7 3800XT,AMD,105.0,8.0,3.8,198.0,16.0,1000.0,1016.0,240.0,40000.0,40240.0,0.0204,0.00018,0.02058
AMD Ryzen 7 4700G,AMD,65.0,8.0,3.6,156.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
AMD Ryzen 7 4700GE,AMD,35.0,8.0,3.1,156.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 7 4700U,AMD,25.0,8.0,1.8,156.0,16.0,250.0,266.0,240.0,10000.0,10240.0,0.0204,4e-05,0.02044
AMD Ryzen 7 4750U,AMD,15.0,8.0,1.7,156.0,16.0,150.0,166.0,240.0,10000.0,10240.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 4800H,AMD,54.0,8.0,2.9,156.0,16.0,500.0,516.0,240.0,20000.0,20240.0,0.0204,9e-05,0.02049
AMD Ryzen 7 4800HS,AMD,35.0,8.0,2.9,156.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 7 4800U,AMD,25.0,8.0,1.8,156.0,16.0,250.0,266.0,240.0,10000.0,10240.0,0.0204,4e-05,0.02044
AMD Ryzen 7 5700G,AMD,65.0,8.0,3.8,180.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
AMD Ryzen 7 5700U,AMD,15.0,8.0,1.8,156.0,16.0,150.0,166.0,240.0,10000.0,10240.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 5700X,AMD,65.0,8.0,3.4,205.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
AMD Ryzen 7 5800,AMD,65.0,8.0,3.4,205.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
AMD Ryzen 7 5800G,AMD,65.0,8.0,3.8,180.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
AMD Ryzen 7 5800H,AMD,45.0,8.0,3.2,180.0,16.0,400.0,416.0,240.0,20000.0,20240.0,0.0204,8e-05,0.02048
AMD Ryzen 7 5800HS,AMD,35.0,8.0,2.8,180.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 7 5800U,AMD,15.0,8.0,1.9,180.0,16.0,150.0,166.0,240.0,10000.0,10240.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 5800X,AMD,105.0,8.0,3.8,205.0,16.0,1000.0,1016.0,240.0,40000.0,40240.0,0.0204,0.00018,0.02058
AMD Ryzen 7 5800X3D,AMD,105.0,8.0,3.4,199.0,16.0,1000.0,1016.0,240.0,40000.0,40240.0,0.0204,0.00018,0.02058
AMD Ryzen 7 5825C,AMD,15.0,8.0,2.0,180.0,16.0,150.0,166.0,240.0,10000.0,10240.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 5825U,AMD,15.0,8.0,2.0,180.0,16.0,150.0,166.0,240.0,10000.0,10240.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 6800H,AMD,45.0,8.0,3.2,208.0,16.0,400.0,416.0,240.0,20000.0,20240.0,0.0204,8e-05,0.02048
AMD Ryzen 7 6800HS,AMD,35.0,8.0,3.2,208.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 7 6800U,AMD,15.0,8.0,2.7,208.0,16.0,150.0,166.0,240.0,10000.0,10240.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 7700,AMD,65.0,8.0,4.3,192.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
AMD Ryzen 7 7700X,AMD,105.0,8.0,4.5,194.0,16.0,1000.0,1016.0,240.0,40000.0,40240.0,0.0204,0.00018,0.02058
AMD Ryzen 7 7730U,AMD,15.0,8.0,2.0,180.0,16.0,150.0,166.0,240.0,10000.0,10240.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 7735H,AMD,35.0,8.0,3.2,208.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 7 7735HS,AMD,35.0,8.0,3.2,208.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 7 7735U,AMD,28.0,8.0,2.7,208.0,16.0,280.0,296.0,240.0,10000.0,10240.0,0.0204,5e-05,0.020450000000000003
AMD Ryzen 7 7736U,AMD,15.0,8.0,2.7,208.0,16.0,150.0,166.0,240.0,10000.0,10240.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 7745HX,AMD,55.0,8.0,3.6,193.0,16.0,500.0,516.0,240.0,20000.0,20240.0,0.0204,9e-05,0.02049
AMD Ryzen 7 7800X3D,AMD,120.0,8.0,4.4,193.0,16.0,1200.0,1216.0,240.0,40000.0,40240.0,0.0204,0.0002,0.0206
AMD Ryzen 7 7840HS,AMD,35.0,8.0,3.8,178.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 7 PRO 1700,AMD,65.0,8.0,3.0,213.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
AMD Ryzen 7 PRO 1700X,AMD,95.0,8.0,3.4,213.0,16.0,900.0,916.0,240.0,30000.0,30240.0,0.0204,0.00016,0.020560000000000002
AMD Ryzen 7 PRO 2700,AMD,65.0,8.0,3.2,192.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
AMD Ryzen 7 PRO 2700U,AMD,15.0,4.0,2.2,246.0,12.7,150.0,162.7,200.0,10000.0,10200.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 PRO 2700X,AMD,95.0,8.0,3.6,192.0,16.0,900.0,916.0,240.0,30000.0,30240.0,0.0204,0.00016,0.020560000000000002
AMD Ryzen 7 PRO 3700U,AMD,15.0,4.0,2.3,210.0,12.7,150.0,162.7,200.0,10000.0,10200.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 PRO 4750G,AMD,65.0,8.0,3.6,156.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
AMD Ryzen 7 PRO 4750GE,AMD,35.0,8.0,3.1,156.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 7 PRO 5750G,AMD,65.0,8.0,3.8,180.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
AMD Ryzen 7 PRO 5750GE,AMD,35.0,8.0,3.2,180.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 7 PRO 5850U,AMD,15.0,8.0,1.9,180.0,16.0,150.0,166.0,240.0,10000.0,10240.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 PRO 5875U,AMD,15.0,8.0,2.0,180.0,16.0,150.0,166.0,240.0,10000.0,10240.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 7 PRO 6850H,AMD,45.0,8.0,3.2,208.0,16.0,400.0,416.0,240.0,20000.0,20240.0,0.0204,8e-05,0.02048
AMD Ryzen 7 PRO 6850HS,AMD,35.0,8.0,3.2,208.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 7 PRO 6850U,AMD,15.0,8.0,2.7,208.0,16.0,150.0,166.0,240.0,10000.0,10240.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen 9 3900X,AMD,105.0,12.0,3.8,272.0,17.0,1000.0,1017.0,270.0,40000.0,40270.0,0.0204,0.00018,0.02058
AMD Ryzen 9 3900XT,AMD,105.0,12.0,3.9,272.0,17.0,1000.0,1017.0,270.0,40000.0,40270.0,0.0204,0.00018,0.02058
AMD Ryzen 9 3950X,AMD,105.0,16.0,3.5,272.0,21.0,1000.0,1021.0,320.0,40000.0,40320.0,0.0204,0.00018,0.02058
AMD Ryzen 9 4900H,AMD,54.0,8.0,3.3,156.0,16.0,500.0,516.0,240.0,20000.0,20240.0,0.0204,9e-05,0.02049
AMD Ryzen 9 4900HS,AMD,35.0,8.0,3.0,156.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 9 5900,AMD,65.0,12.0,3.0,205.0,17.0,600.0,617.0,270.0,20000.0,20270.0,0.0204,0.00011,0.02051
AMD Ryzen 9 5900HX,AMD,45.0,8.0,3.3,180.0,16.0,400.0,416.0,240.0,20000.0,20240.0,0.0204,8e-05,0.02048
AMD Ryzen 9 5900X,AMD,105.0,12.0,3.7,205.0,17.0,1000.0,1017.0,270.0,40000.0,40270.0,0.0204,0.00018,0.02058
AMD Ryzen 9 5950X,AMD,105.0,16.0,3.4,205.0,21.0,1000.0,1021.0,320.0,40000.0,40320.0,0.0204,0.00018,0.02058
AMD Ryzen 9 5980HS,AMD,35.0,8.0,3.0,180.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 9 6900HS,AMD,35.0,8.0,3.3,208.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 9 6900HX,AMD,45.0,8.0,3.3,208.0,16.0,400.0,416.0,240.0,20000.0,20240.0,0.0204,8e-05,0.02048
AMD Ryzen 9 6980HS,AMD,45.0,8.0,3.3,208.0,16.0,400.0,416.0,240.0,20000.0,20240.0,0.0204,8e-05,0.02048
AMD Ryzen 9 6980HX,AMD,45.0,8.0,3.3,208.0,16.0,400.0,416.0,240.0,20000.0,20240.0,0.0204,8e-05,0.02048
AMD Ryzen 9 7845HX,AMD,55.0,12.0,3.0,264.0,17.0,500.0,517.0,270.0,20000.0,20270.0,0.0204,9e-05,0.02049
AMD Ryzen 9 7900,AMD,65.0,12.0,3.7,264.0,17.0,600.0,617.0,270.0,20000.0,20270.0,0.0204,0.00011,0.02051
AMD Ryzen 9 7900X,AMD,170.0,12.0,4.7,264.0,17.0,1700.0,1717.0,270.0,100000.0,100270.0,0.0204,0.0003,0.020700000000000003
AMD Ryzen 9 7900X3D,AMD,120.0,12.0,4.4,264.0,17.0,1200.0,1217.0,270.0,40000.0,40270.0,0.0204,0.0002,0.0206
AMD Ryzen 9 7940HS,AMD,35.0,8.0,4.0,178.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen 9 7945HX,AMD,55.0,16.0,2.5,264.0,21.0,500.0,521.0,320.0,20000.0,20320.0,0.0204,9e-05,0.02049
AMD Ryzen 9 7950X,AMD,170.0,16.0,4.5,264.0,21.0,1700.0,1721.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD Ryzen 9 7950X3D,AMD,120.0,16.0,4.2,264.0,21.0,1200.0,1221.0,320.0,40000.0,40320.0,0.0204,0.0002,0.0206
AMD Ryzen 9 PRO 6950H,AMD,45.0,8.0,3.3,208.0,16.0,400.0,416.0,240.0,20000.0,20240.0,0.0204,8e-05,0.02048
AMD Ryzen 9 PRO 6950HS,AMD,35.0,8.0,3.3,208.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen Embedded R1102G,AMD,6.0,2.0,1.2,1672.0,17.0,60.0,77.0,260.0,2000.0,2260.0,0.0204,1e-05,0.02041
AMD Ryzen Embedded R1305G,AMD,10.0,2.0,1.5,1672.0,17.0,100.0,117.0,260.0,3000.0,3260.0,0.0204,1.7e-05,0.020417
AMD Ryzen Embedded R1505G,AMD,25.0,2.0,2.4,1672.0,17.0,250.0,267.0,260.0,10000.0,10260.0,0.0204,4e-05,0.02044
AMD Ryzen Embedded R1600,AMD,25.0,2.0,2.6,1672.0,17.0,250.0,267.0,260.0,10000.0,10260.0,0.0204,4e-05,0.02044
AMD Ryzen Embedded R1606G,AMD,25.0,2.0,2.6,1672.0,17.0,250.0,267.0,260.0,10000.0,10260.0,0.0204,4e-05,0.02044
AMD Ryzen Embedded V1202B,AMD,15.0,2.0,2.3,210.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen Embedded V1605B,AMD,15.0,4.0,2.0,210.0,12.7,150.0,162.7,200.0,10000.0,10200.0,0.0204,2.5e-05,0.020425000000000002
AMD Ryzen Embedded V1756B,AMD,45.0,4.0,3.25,210.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
AMD Ryzen Embedded V1807B,AMD,45.0,4.0,3.35,210.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
AMD Ryzen Embedded V2516,AMD,10.0,6.0,2.1,156.0,13.0,100.0,113.0,210.0,3000.0,3210.0,0.0204,1.7e-05,0.020417
AMD Ryzen Embedded V2546,AMD,35.0,6.0,3.0,156.0,13.0,300.0,313.0,210.0,10000.0,10210.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen Embedded V2718,AMD,10.0,8.0,1.7,156.0,16.0,100.0,116.0,240.0,3000.0,3240.0,0.0204,1.7e-05,0.020417
AMD Ryzen Embedded V2748,AMD,35.0,8.0,2.9,156.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
AMD Ryzen Threadripper 1900,AMD,125.0,8.0,3.1,426.0,16.0,1200.0,1216.0,240.0,40000.0,40240.0,0.0204,0.00021,0.02061
AMD Ryzen Threadripper 1900X,AMD,180.0,8.0,3.8,426.0,16.0,1800.0,1816.0,240.0,100000.0,100240.0,0.0204,0.0003,0.020700000000000003
AMD Ryzen Threadripper 1920,AMD,140.0,12.0,3.2,426.0,17.0,1400.0,1417.0,270.0,50000.0,50270.0,0.0204,0.00024,0.020640000000000002
AMD Ryzen Threadripper 1920X,AMD,180.0,12.0,3.5,426.0,17.0,1800.0,1817.0,270.0,100000.0,100270.0,0.0204,0.0003,0.020700000000000003
AMD Ryzen Threadripper 1940,AMD,180.0,14.0,3.2,213.0,14.4,1800.0,1814.4,227.0,100000.0,100227.0,0.0204,0.0003,0.020700000000000003
AMD Ryzen Threadripper 1940X,AMD,180.0,14.0,3.5,426.0,14.4,1800.0,1814.4,227.0,100000.0,100227.0,0.0204,0.0003,0.020700000000000003
AMD Ryzen Threadripper 1950,AMD,180.0,16.0,3.2,426.0,21.0,1800.0,1821.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD Ryzen Threadripper 1950X,AMD,180.0,16.0,3.4,426.0,21.0,1800.0,1821.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD Ryzen Threadripper 2920X,AMD,180.0,12.0,3.5,426.0,17.0,1800.0,1817.0,270.0,100000.0,100270.0,0.0204,0.0003,0.020700000000000003
AMD Ryzen Threadripper 2950X,AMD,180.0,16.0,3.5,426.0,21.0,1800.0,1821.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD Sempron 130,AMD,45.0,1.0,2.6,117.0,13.71,400.0,413.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
AMD Sempron 140,AMD,45.0,1.0,2.7,117.0,13.71,400.0,413.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
AMD Sempron 145,AMD,45.0,1.0,2.8,117.0,13.71,400.0,413.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
AMD Sempron 150,AMD,45.0,1.0,2.9,117.0,13.71,400.0,413.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
AMD Sempron 180,AMD,45.0,2.0,2.4,117.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Sempron 2200+,AMD,62.0,1.0,1.5,80.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.0001,0.0205
AMD Sempron 2300+,AMD,62.0,1.0,1.583,101.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.0001,0.0205
AMD Sempron 2400+,AMD,62.0,1.0,1.667,80.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.0001,0.0205
AMD Sempron 2500+,AMD,62.0,1.0,1.4,84.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.0001,0.0205
AMD Sempron 2600+,AMD,62.0,1.0,1.6,84.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.0001,0.0205
AMD Sempron 2650,AMD,25.0,2.0,1.45,107.0,17.0,250.0,267.0,260.0,10000.0,10260.0,0.0204,4e-05,0.02044
AMD Sempron 3000+,AMD,62.0,1.0,1.8,84.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.0001,0.0205
AMD Sempron 3000+ EE SFF,AMD,35.0,1.0,1.6,103.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Sempron 3100+,AMD,62.0,1.0,1.8,84.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.0001,0.0205
AMD Sempron 3200+,AMD,62.0,1.0,1.8,84.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.0001,0.0205
AMD Sempron 3200+ EE SFF,AMD,35.0,1.0,1.8,103.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Sempron 3400+ EE SFF,AMD,35.0,1.0,1.8,103.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Sempron 3500+,AMD,62.0,1.0,2.0,84.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.0001,0.0205
AMD Sempron 3500+ EE SFF,AMD,35.0,1.0,2.0,103.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Sempron 3800+,AMD,62.0,1.0,2.2,103.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.0001,0.0205
AMD Sempron 3850,AMD,25.0,4.0,1.3,107.0,12.7,250.0,262.7,200.0,10000.0,10200.0,0.0204,4e-05,0.02044
AMD Sempron X2 2100,AMD,65.0,2.0,1.8,118.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Sempron X2 2200,AMD,65.0,2.0,2.0,118.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Sempron X2 2300,AMD,65.0,2.0,2.2,118.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Sempron X2 240,AMD,65.0,2.0,2.9,246.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Turion 64 ML-28,AMD,32.0,1.0,1.6,125.0,13.71,320.0,333.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
AMD Turion 64 ML-30,AMD,35.0,1.0,1.6,125.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Turion 64 ML-32,AMD,35.0,1.0,1.8,125.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Turion 64 ML-34,AMD,35.0,1.0,1.8,125.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Turion 64 ML-37,AMD,35.0,1.0,2.0,125.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Turion 64 ML-40,AMD,35.0,1.0,2.2,125.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Turion 64 ML-42,AMD,35.0,1.0,2.4,125.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Turion 64 ML-44,AMD,35.0,1.0,2.4,125.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Turion 64 MT-28,AMD,22.0,1.0,1.6,125.0,13.71,220.0,233.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
AMD Turion 64 MT-30,AMD,22.0,1.0,1.6,125.0,13.71,220.0,233.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
AMD Turion 64 MT-32,AMD,25.0,1.0,1.8,125.0,13.71,250.0,263.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
AMD Turion 64 MT-34,AMD,25.0,1.0,1.8,125.0,13.71,250.0,263.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
AMD Turion 64 MT-37,AMD,25.0,1.0,2.0,125.0,13.71,250.0,263.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
AMD Turion 64 MT-40,AMD,25.0,1.0,2.2,125.0,13.71,250.0,263.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel A100,Intel,3.0,1.0,0.6,66.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel A110,Intel,3.0,1.0,0.8,66.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom 230,Intel,4.0,1.0,1.6,2400.0,13.71,40.0,53.71,217.5,1000.0,1217.5,0.0204,7e-06,0.020407
Intel Atom 330,Intel,8.0,2.0,1.6,2400.0,17.0,80.0,97.0,260.0,3000.0,3260.0,0.0204,1.3e-05,0.020413
Intel Atom CE4100,Intel,7.0,1.0,1.2,96.0,13.71,70.0,83.71000000000001,217.5,2000.0,2217.5,0.0204,1.2e-05,0.020412000000000003
Intel Atom CE4130,Intel,7.0,1.0,1.2,96.0,13.71,70.0,83.71000000000001,217.5,2000.0,2217.5,0.0204,1.2e-05,0.020412000000000003
Intel Atom CE4150,Intel,7.0,1.0,1.2,96.0,13.71,70.0,83.71000000000001,217.5,2000.0,2217.5,0.0204,1.2e-05,0.020412000000000003
Intel Atom D2500,Intel,10.0,2.0,1.867,66.0,17.0,100.0,117.0,260.0,3000.0,3260.0,0.0204,1.7e-05,0.020417
Intel Atom D2550,Intel,10.0,2.0,1.867,66.0,17.0,100.0,117.0,260.0,3000.0,3260.0,0.0204,1.7e-05,0.020417
Intel Atom D2700,Intel,10.0,2.0,2.133,66.0,17.0,100.0,117.0,260.0,3000.0,3260.0,0.0204,1.7e-05,0.020417
Intel Atom D410,Intel,10.0,1.0,1.667,66.0,13.71,100.0,113.71000000000001,217.5,3000.0,3217.5,0.0204,1.7e-05,0.020417
Intel Atom D425,Intel,10.0,1.0,1.834,66.0,13.71,100.0,113.71000000000001,217.5,3000.0,3217.5,0.0204,1.7e-05,0.020417
Intel Atom D510,Intel,13.0,2.0,1.667,66.0,17.0,130.0,147.0,260.0,4000.0,4260.0,0.0204,2.2e-05,0.020422000000000003
Intel Atom D525,Intel,13.0,2.0,1.834,66.0,17.0,130.0,147.0,260.0,4000.0,4260.0,0.0204,2.2e-05,0.020422000000000003
Intel Atom E620,Intel,3.0,1.0,0.6,26.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom E620T,Intel,3.0,1.0,0.6,26.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom E625C,Intel,3.0,1.0,0.6,26.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom E625CT,Intel,3.0,1.0,0.6,26.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom E640,Intel,3.0,1.0,1.0,26.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom E640T,Intel,3.0,1.0,1.0,26.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom E645C,Intel,4.0,1.0,1.0,26.0,13.71,40.0,53.71,217.5,1000.0,1217.5,0.0204,7e-06,0.020407
Intel Atom E645CT,Intel,4.0,1.0,1.0,26.0,13.71,40.0,53.71,217.5,1000.0,1217.5,0.0204,7e-06,0.020407
Intel Atom E660,Intel,3.0,1.0,1.3,26.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom E660T,Intel,3.0,1.0,1.3,26.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom E665C,Intel,4.0,1.0,1.3,26.0,13.71,40.0,53.71,217.5,1000.0,1217.5,0.0204,7e-06,0.020407
Intel Atom E665CT,Intel,7.0,1.0,1.3,26.0,13.71,70.0,83.71000000000001,217.5,2000.0,2217.5,0.0204,1.2e-05,0.020412000000000003
Intel Atom E680,Intel,4.0,1.0,1.6,26.0,13.71,40.0,53.71,217.5,1000.0,1217.5,0.0204,7e-06,0.020407
Intel Atom E680T,Intel,4.0,1.0,1.6,26.0,13.71,40.0,53.71,217.5,1000.0,1217.5,0.0204,7e-06,0.020407
Intel Atom N2600,Intel,4.0,2.0,1.6,66.0,17.0,40.0,57.0,260.0,1000.0,1260.0,0.0204,7e-06,0.020407
Intel Atom N270,Intel,3.0,1.0,1.6,26.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom N280,Intel,3.0,1.0,1.667,26.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom N2800,Intel,7.0,2.0,1.867,66.0,17.0,70.0,87.0,260.0,2000.0,2260.0,0.0204,1.2e-05,0.020412000000000003
Intel Atom N450,Intel,6.0,1.0,1.667,66.0,13.71,60.0,73.71000000000001,217.5,2000.0,2217.5,0.0204,1e-05,0.02041
Intel Atom N455,Intel,7.0,1.0,1.667,66.0,13.71,70.0,83.71000000000001,217.5,2000.0,2217.5,0.0204,1.2e-05,0.020412000000000003
Intel Atom N470,Intel,7.0,1.0,1.834,66.0,13.71,70.0,83.71000000000001,217.5,2000.0,2217.5,0.0204,1.2e-05,0.020412000000000003
Intel Atom N475,Intel,7.0,1.0,1.834,66.0,13.71,70.0,83.71000000000001,217.5,2000.0,2217.5,0.0204,1.2e-05,0.020412000000000003
Intel Atom N550,Intel,9.0,2.0,1.5,87.0,17.0,90.0,107.0,260.0,3000.0,3260.0,0.0204,1.5e-05,0.020415000000000003
Intel Atom N570,Intel,9.0,2.0,1.667,87.0,17.0,90.0,107.0,260.0,3000.0,3260.0,0.0204,1.5e-05,0.020415000000000003
Intel Atom Z2420,Intel,3.0,1.0,1.2,65.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom Z2460,Intel,3.0,1.0,1.3,65.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom Z2480,Intel,3.0,1.0,1.4,65.0,13.71,30.0,43.71,217.5,1000.0,1217.5,0.0204,5e-06,0.020405000000000003
Intel Atom Z2520,Intel,3.0,2.0,1.2,65.0,17.0,30.0,47.0,260.0,1000.0,1260.0,0.0204,5e-06,0.020405000000000003
